Month,SKU_ID,Branch_ID,Demand,Inventory,Stockout_Flag,Holiday_Flag,Fuel_Cost_Index,Industrial_Index,Effective_Lead_Time
2023-02,10051,HYD01,158,165,0,0,1.03,102.5,13
2023-03,10051,HYD01,148,190,0,0,1.17,107.78,13
2023-04,10051,HYD01,146,159,0,0,1.26,109.22,13
2023-05,10051,HYD01,138,167,0,0,1.09,104.92,13
2023-06,10051,HYD01,141,183,0,0,1.13,101.16,13
2023-07,10051,HYD01,150,131,1,0,0.98,96.44,13
2023-08,10051,HYD01,161,140,1,0,1.13,99.89,13
2023-09,10051,HYD01,154,215,0,0,1.26,105.54,13
2023-10,10051,HYD01,139,179,0,0,1.12,105.65,13
2023-11,10051,HYD01,138,210,0,1,1.02,98.88,13
2023-12,10051,HYD01,140,190,0,1,0.98,105.47,13
2024-01,10051,HYD01,149,205,0,0,1.28,114.14,13
2024-02,10051,HYD01,145,190,0,0,1.21,100.77,13
2024-03,10051,HYD01,137,163,0,0,1.01,101.51,13
2024-04,10051,HYD01,134,144,0,0,0.93,106.57,13
2024-05,10051,HYD01,170,149,1,0,0.95,113.95,13
2024-06,10051,HYD01,131,82,1,0,1.12,108.8,13
2024-07,10051,HYD01,134,147,0,0,1.21,100.21,13
2024-08,10051,HYD01,164,127,1,0,1.29,95.67,13
2024-09,10051,HYD01,151,160,0,0,1.0,97.25,13
2024-10,10051,HYD01,133,169,0,0,1.25,109.46,13
2024-11,10051,HYD01,146,124,1,1,0.91,111.9,13
2024-12,10051,HYD01,151,129,1,1,0.94,104.45,13
2025-01,10051,HYD01,154,134,1,0,1.09,108.01,13
2025-02,10051,HYD01,150,180,0,0,1.06,103.61,13
2025-03,10051,HYD01,134,165,0,0,1.25,96.87,13
2025-04,10051,HYD01,134,130,1,0,1.07,109.49,13
2025-05,10051,HYD01,153,147,1,0,0.96,97.36,13
2025-06,10051,HYD01,163,142,1,0,0.98,104.23,16
2025-07,10051,HYD01,155,132,1,0,1.19,106.98,16
2025-08,10051,HYD01,157,148,1,0,0.93,95.7,13
2025-09,10051,HYD01,134,154,0,0,1.29,111.24,13
2025-10,10051,HYD01,148,157,0,0,1.0,108.58,13
2025-11,10051,HYD01,144,156,0,1,0.93,102.35,13
2025-12,10051,HYD01,129,109,1,1,1.07,107.34,13
2023-01,10051,CHN01,170,180,0,0,0.94,95.18,13
2023-02,10051,CHN01,188,171,1,0,0.93,95.54,13
2023-03,10051,CHN01,207,187,1,0,0.93,102.3,13
2023-04,10051,CHN01,184,179,1,0,1.09,101.75,13
2023-05,10051,CHN01,204,262,0,0,1.03,102.79,13
2023-06,10051,CHN01,165,171,0,0,1.2,97.8,13
2023-07,10051,CHN01,182,235,0,0,1.19,112.68,13
2023-08,10051,CHN01,185,239,0,0,1.0,107.12,13
2023-09,10051,CHN01,191,184,1,0,1.18,110.91,13
2023-10,10051,CHN01,203,135,1,0,0.94,108.75,13
2023-11,10051,CHN01,207,98,1,1,1.24,110.45,13
2023-12,10051,CHN01,165,223,0,1,1.08,102.02,13
2024-01,10051,CHN01,190,170,1,0,1.18,114.42,13
2024-02,10051,CHN01,187,204,0,0,0.97,108.13,13
2024-03,10051,CHN01,195,103,1,0,1.24,113.78,13
2024-04,10051,CHN01,201,196,1,0,1.27,100.64,13
2024-05,10051,CHN01,188,205,0,0,1.04,107.39,13
2024-06,10051,CHN01,176,220,0,0,1.22,103.26,13
2024-07,10051,CHN01,208,205,1,0,1.06,101.5,13
2024-08,10051,CHN01,166,226,0,0,1.07,97.17,13
2024-09,10051,CHN01,183,244,0,0,0.93,110.8,13
2024-10,10051,CHN01,187,195,0,0,1.18,98.82,13
2024-11,10051,CHN01,175,161,1,1,1.16,104.15,13
2024-12,10051,CHN01,185,203,0,1,1.21,112.76,13
2025-01,10051,CHN01,184,171,1,0,1.02,96.47,13
2025-02,10051,CHN01,172,197,0,0,0.93,108.16,13
2025-03,10051,CHN01,198,214,0,0,1.02,97.72,13
2025-04,10051,CHN01,198,183,1,0,1.0,100.1,13
2025-05,10051,CHN01,187,212,0,0,0.99,110.33,13
2025-06,10051,CHN01,231,222,1,0,1.24,101.37,16
2025-07,10051,CHN01,236,222,1,0,1.06,108.1,16
2025-08,10051,CHN01,167,223,0,0,1.03,108.03,13
2025-09,10051,CHN01,198,189,1,0,0.95,114.88,13
2025-10,10051,CHN01,192,214,0,0,1.24,110.54,13
2025-11,10051,CHN01,185,189,0,1,0.98,112.43,13
2025-12,10051,CHN01,179,216,0,1,1.04,96.39,13
2023-01,10051,PUN01,143,136,1,0,1.01,103.86,13
2023-02,10051,PUN01,122,180,0,0,1.05,108.4,13
2023-03,10051,PUN01,156,117,1,0,1.28,104.44,13
2023-04,10051,PUN01,167,167,0,0,1.1,97.88,13
2023-05,10051,PUN01,151,249,0,0,1.28,96.86,13
2023-06,10051,PUN01,172,189,0,0,1.15,96.19,13
2023-07,10051,PUN01,137,134,1,0,1.17,109.71,13
2023-08,10051,PUN01,154,147,1,0,1.09,100.26,13
2023-09,10051,PUN01,138,133,1,0,1.14,105.54,13
2023-10,10051,PUN01,148,171,0,0,1.03,95.13,13
2023-11,10051,PUN01,139,135,1,1,1.06,104.91,13
2023-12,10051,PUN01,139,184,0,1,1.12,109.57,13
2024-01,10051,PUN01,142,120,1,0,0.98,97.22,13
2024-02,10051,PUN01,141,191,0,0,1.05,99.95,13
2024-03,10051,PUN01,145,241,0,0,1.17,111.93,13
2024-04,10051,PUN01,157,172,0,0,0.98,112.67,13
2024-05,10051,PUN01,161,169,0,0,1.2,96.15,13
2024-06,10051,PUN01,144,198,0,0,1.07,95.22,13
2024-07,10051,PUN01,147,220,0,0,1.28,100.62,13
2024-08,10051,PUN01,123,160,0,0,1.22,105.71,13
2024-09,10051,PUN01,156,162,0,0,1.05,104.8,13
2024-10,10051,PUN01,143,167,0,0,1.11,101.72,13
2024-11,10051,PUN01,162,211,0,1,1.18,102.98,13
2024-12,10051,PUN01,148,131,1,1,1.12,95.5,13
2025-01,10051,PUN01,127,200,0,0,1.09,101.07,13
2025-02,10051,PUN01,159,163,0,0,1.22,107.32,13
2025-03,10051,PUN01,157,173,0,0,1.09,105.79,13
2025-04,10051,PUN01,153,184,0,0,1.07,101.11,13
2025-05,10051,PUN01,139,166,0,0,1.17,104.29,13
2025-06,10051,PUN01,184,175,1,0,1.04,104.94,16
2025-07,10051,PUN01,152,179,0,0,1.01,105.52,16
2025-08,10051,PUN01,155,149,1,0,1.3,99.22,13
2025-09,10051,PUN01,138,172,0,0,0.97,110.32,13
2025-10,10051,PUN01,155,137,1,0,1.06,104.59,13
2025-11,10051,PUN01,152,106,1,1,1.03,98.49,13
2025-12,10051,PUN01,160,144,1,1,1.04,107.46,13
2023-01,10051,MUM01,204,261,0,0,1.09,103.16,13
2023-02,10051,MUM01,221,223,0,0,1.07,101.05,13
2023-03,10051,MUM01,213,202,1,0,0.93,96.22,13
2023-04,10051,MUM01,221,268,0,0,0.98,114.14,13
2023-05,10051,MUM01,216,266,0,0,1.2,103.24,13
2023-06,10051,MUM01,220,225,0,0,0.91,111.05,13
2023-07,10051,MUM01,193,147,1,0,1.03,107.14,13
2023-08,10051,MUM01,200,247,0,0,1.13,104.3,13
2023-09,10051,MUM01,211,282,0,0,1.07,105.58,13
2023-10,10051,MUM01,216,229,0,0,1.02,95.75,13
2023-11,10051,MUM01,220,287,0,1,1.26,97.35,13
2023-12,10051,MUM01,197,233,0,1,1.08,110.99,13
2024-01,10051,MUM01,211,238,0,0,1.12,107.68,13
2024-02,10051,MUM01,230,291,0,0,1.25,99.19,13
2024-03,10051,MUM01,230,190,1,0,1.21,110.24,13
2024-04,10051,MUM01,206,217,0,0,1.26,102.15,13
2024-05,10051,MUM01,224,256,0,0,1.16,102.55,13
2024-06,10051,MUM01,221,221,0,0,1.17,95.47,13
2024-07,10051,MUM01,202,198,1,0,1.05,106.54,13
2024-08,10051,MUM01,220,214,1,0,1.09,105.04,13
2024-09,10051,MUM01,191,206,0,0,1.19,99.59,13
2024-10,10051,MUM01,212,298,0,0,0.94,95.36,13
2024-11,10051,MUM01,214,207,1,1,1.05,111.1,13
2024-12,10051,MUM01,204,230,0,1,1.24,113.73,13
2025-01,10051,MUM01,225,267,0,0,1.15,106.36,13
2025-02,10051,MUM01,219,187,1,0,1.19,106.52,13
2025-03,10051,MUM01,194,229,0,0,1.12,97.57,13
2025-04,10051,MUM01,220,277,0,0,1.27,102.62,13
2025-05,10051,MUM01,194,169,1,0,1.09,105.26,13
2025-06,10051,MUM01,232,254,0,0,1.07,105.1,16
2025-07,10051,MUM01,246,200,1,0,0.92,106.72,16
2025-08,10051,MUM01,202,167,1,0,1.23,103.16,13
2025-09,10051,MUM01,205,217,0,0,1.0,102.19,13
2025-10,10051,MUM01,199,238,0,0,1.11,106.62,13
2025-11,10051,MUM01,215,300,0,1,1.23,107.83,13
2025-12,10051,MUM01,211,246,0,1,1.07,99.19,13
2023-01,10051,DEL01,88,195,0,0,0.91,106.27,13
2023-02,10051,DEL01,93,120,0,0,1.28,96.83,13
2023-03,10051,DEL01,102,178,0,0,1.25,103.28,13
2023-04,10051,DEL01,130,127,1,0,1.25,110.99,13
2023-05,10051,DEL01,103,100,1,0,1.16,100.16,13
2023-06,10051,DEL01,97,101,0,0,1.03,112.97,13
2023-07,10051,DEL01,113,67,1,0,0.94,105.63,13
2023-08,10051,DEL01,90,94,0,0,1.22,111.31,13
2023-09,10051,DEL01,110,64,1,0,1.06,95.89,13
2023-10,10051,DEL01,118,50,1,0,1.02,113.98,13
2023-11,10051,DEL01,79,142,0,1,1.19,101.82,13
2023-12,10051,DEL01,92,93,0,1,1.04,110.39,13
2024-01,10051,DEL01,106,46,1,0,1.27,108.97,13
2024-02,10051,DEL01,111,116,0,0,1.03,98.96,13
2024-03,10051,DEL01,83,89,0,0,1.29,102.54,13
2024-04,10051,DEL01,88,140,0,0,1.29,98.61,13
2024-05,10051,DEL01,99,141,0,0,1.07,109.03,13
2024-06,10051,DEL01,101,79,1,0,0.99,98.14,13
2024-07,10051,DEL01,97,107,0,0,1.02,109.12,13
2024-08,10051,DEL01,99,134,0,0,1.03,108.06,13
2024-09,10051,DEL01,107,85,1,0,1.07,114.55,13
2024-10,10051,DEL01,102,128,0,0,1.16,97.46,13
2024-11,10051,DEL01,107,95,1,1,1.05,103.48,13
2024-12,10051,DEL01,97,151,0,1,1.24,96.39,13
2025-01,10051,DEL01,96,116,0,0,1.22,106.04,13
2025-02,10051,DEL01,79,143,0,0,1.26,105.18,13
2025-03,10051,DEL01,107,91,1,0,1.28,99.85,13
2025-04,10051,DEL01,115,171,0,0,1.14,106.28,13
2025-05,10051,DEL01,98,79,1,0,1.29,96.76,13
2025-06,10051,DEL01,123,121,1,0,0.98,111.05,16
2025-07,10051,DEL01,136,116,1,0,0.98,96.41,16
2025-08,10051,DEL01,88,116,0,0,0.97,109.07,13
2025-09,10051,DEL01,106,115,0,0,1.03,99.29,13
2025-10,10051,DEL01,101,112,0,0,1.12,100.88,13
2025-11,10051,DEL01,102,137,0,1,0.99,113.99,13
2025-12,10051,DEL01,105,100,1,1,1.15,105.05,13
2023-01,10051,KOL01,107,152,0,0,1.14,112.32,13
2023-02,10051,KOL01,119,129,0,0,1.16,101.29,13
2023-03,10051,KOL01,111,156,0,0,1.29,104.55,13
2023-04,10051,KOL01,118,110,1,0,1.01,107.79,13
2023-05,10051,KOL01,127,165,0,0,1.23,97.98,13
2023-06,10051,KOL01,112,97,1,0,1.29,102.06,13
2023-07,10051,KOL01,128,120,1,0,1.27,114.43,13
2023-08,10051,KOL01,115,172,0,0,0.99,106.97,13
2023-09,10051,KOL01,115,156,0,0,1.1,107.18,13
2023-10,10051,KOL01,94,63,1,0,1.27,111.33,13
2023-11,10051,KOL01,108,93,1,1,1.16,106.42,13
2023-12,10051,KOL01,123,158,0,1,1.18,112.6,13
2024-01,10051,KOL01,107,154,0,0,1.25,101.71,13
2024-02,10051,KOL01,119,127,0,0,1.08,96.34,13
2024-03,10051,KOL01,109,66,1,0,1.14,98.04,13
2024-04,10051,KOL01,89,210,0,0,1.23,101.05,13
2024-05,10051,KOL01,93,92,1,0,1.15,111.72,13
2024-06,10051,KOL01,111,196,0,0,1.16,101.44,13
2024-07,10051,KOL01,111,97,1,0,1.08,103.79,13
2024-08,10051,KOL01,116,129,0,0,1.06,96.73,13
2024-09,10051,KOL01,114,110,1,0,1.17,98.58,13
2024-10,10051,KOL01,127,140,0,0,1.24,109.13,13
2024-11,10051,KOL01,113,104,1,1,1.29,98.86,13
2024-12,10051,KOL01,95,107,0,1,0.98,101.47,13
2025-01,10051,KOL01,117,120,0,0,0.97,107.47,13
2025-02,10051,KOL01,100,150,0,0,1.0,109.95,13
2025-03,10051,KOL01,111,136,0,0,1.02,106.33,13
2025-04,10051,KOL01,125,80,1,0,1.07,99.38,13
2025-05,10051,KOL01,111,127,0,0,1.2,105.45,13
2025-06,10051,KOL01,122,164,0,0,1.05,101.97,16
2025-07,10051,KOL01,121,59,1,0,0.91,111.94,16
2025-08,10051,KOL01,119,169,0,0,1.02,107.28,13
2025-09,10051,KOL01,138,130,1,0,1.09,110.46,13
2025-10,10051,KOL01,114,113,1,0,1.12,106.76,13
2025-11,10051,KOL01,114,115,0,1,1.03,106.36,13
2025-12,10051,KOL01,93,90,1,1,1.24,107.43,13
2023-01,10051,AMD01,202,192,1,0,0.95,100.18,13
2023-02,10051,AMD01,183,252,0,0,0.99,98.93,13
2023-03,10051,AMD01,210,232,0,0,0.92,99.88,13
2023-04,10051,AMD01,200,228,0,0,0.97,101.95,13
2023-05,10051,AMD01,199,210,0,0,1.01,102.46,13
2023-06,10051,AMD01,203,137,1,0,1.27,114.87,13
2023-07,10051,AMD01,203,209,0,0,1.2,96.47,13
2023-08,10051,AMD01,209,201,1,0,1.13,95.68,13
2023-09,10051,AMD01,193,192,1,0,1.25,112.95,13
2023-10,10051,AMD01,206,212,0,0,1.24,96.18,13
2023-11,10051,AMD01,192,170,1,1,1.28,102.42,13
2023-12,10051,AMD01,210,174,1,1,0.96,107.5,13
2024-01,10051,AMD01,220,213,1,0,1.13,98.53,13
2024-02,10051,AMD01,202,248,0,0,1.2,105.64,13
2024-03,10051,AMD01,199,254,0,0,1.16,96.59,13
2024-04,10051,AMD01,198,262,0,0,1.17,111.58,13
2024-05,10051,AMD01,206,248,0,0,1.12,112.9,13
2024-06,10051,AMD01,208,278,0,0,1.26,99.21,13
2024-07,10051,AMD01,199,271,0,0,1.27,101.01,13
2024-08,10051,AMD01,224,258,0,0,1.26,102.62,13
2024-09,10051,AMD01,207,169,1,0,1.06,98.27,13
2024-10,10051,AMD01,207,202,1,0,0.91,105.55,13
2024-11,10051,AMD01,194,208,0,1,1.26,109.81,13
2024-12,10051,AMD01,200,275,0,1,1.16,96.81,13
2025-01,10051,AMD01,199,194,1,0,1.08,96.88,13
2025-02,10051,AMD01,188,237,0,0,1.21,95.01,13
2025-03,10051,AMD01,207,246,0,0,1.12,109.75,13
2025-04,10051,AMD01,193,209,0,0,0.9,105.97,13
2025-05,10051,AMD01,194,199,0,0,1.25,109.5,13
2025-06,10051,AMD01,228,232,0,0,0.94,112.16,16
2025-07,10051,AMD01,217,186,1,0,0.97,104.7,16
2025-08,10051,AMD01,205,173,1,0,1.16,108.1,13
2025-09,10051,AMD01,217,191,1,0,1.01,111.15,13
2025-10,10051,AMD01,184,197,0,0,1.15,112.58,13
2025-11,10051,AMD01,197,216,0,1,1.04,95.1,13
2025-12,10051,AMD01,197,218,0,1,1.29,110.64,13
2023-01,10052,BLR01,144,78,1,0,1.29,108.16,4
2023-02,10052,BLR01,146,115,1,0,1.11,96.45,4
2023-03,10052,BLR01,167,176,0,0,1.25,105.0,4
2023-04,10052,BLR01,137,150,0,0,0.9,98.45,4
2023-05,10052,BLR01,134,106,1,0,1.09,107.89,4
2023-06,10052,BLR01,114,114,0,0,1.22,106.53,4
2023-07,10052,BLR01,86,146,0,0,1.0,106.07,4
2023-08,10052,BLR01,104,139,0,0,1.04,105.99,4
2023-09,10052,BLR01,100,202,0,0,0.93,103.23,4
2023-10,10052,BLR01,58,84,0,0,1.09,113.39,4
2023-11,10052,BLR01,82,183,0,1,1.27,113.6,4
2023-12,10052,BLR01,110,78,1,1,1.29,105.82,4
2024-01,10052,BLR01,120,119,1,0,1.05,107.62,4
2024-02,10052,BLR01,153,119,1,0,0.97,108.22,4
2024-03,10052,BLR01,156,96,1,0,1.07,103.17,4
2024-04,10052,BLR01,146,138,1,0,1.14,111.44,4
2024-05,10052,BLR01,154,123,1,0,0.97,108.57,4
2024-06,10052,BLR01,122,117,1,0,1.13,95.68,4
2024-07,10052,BLR01,83,141,0,0,0.99,110.52,4
2024-08,10052,BLR01,90,174,0,0,1.07,113.5,4
2024-09,10052,BLR01,87,182,0,0,1.25,107.03,4
2024-10,10052,BLR01,97,133,0,0,1.04,109.02,4
2024-11,10052,BLR01,105,110,0,1,1.1,113.19,4
2024-12,10052,BLR01,129,157,0,1,0.95,96.93,4
2025-01,10052,BLR01,131,149,0,0,1.25,97.85,4
2025-02,10052,BLR01,154,123,1,0,1.24,96.08,4
2025-03,10052,BLR01,164,126,1,0,0.91,97.15,4
2025-04,10052,BLR01,139,140,0,0,1.08,105.16,4
2025-05,10052,BLR01,164,229,0,0,1.19,98.85,4
2025-06,10052,BLR01,121,72,1,0,0.99,103.16,7
2025-07,10052,BLR01,123,161,0,0,0.94,96.13,7
2025-08,10052,BLR01,108,131,0,0,1.17,112.28,4
2025-09,10052,BLR01,86,95,0,0,1.21,113.76,4
2025-10,10052,BLR01,84,117,0,0,1.04,105.82,4
2025-11,10052,BLR01,113,120,0,1,1.28,96.4,4
2025-12,10052,BLR01,110,142,0,1,1.26,97.84,4
2023-01,10052,HYD01,292,327,0,0,1.15,106.63,4
2023-02,10052,HYD01,312,290,1,0,1.04,102.13,4
2023-03,10052,HYD01,329,232,1,0,1.19,105.11,4
2023-04,10052,HYD01,310,289,1,0,1.0,95.18,4
2023-05,10052,HYD01,279,306,0,0,1.21,110.48,4
2023-06,10052,HYD01,256,253,1,0,1.1,106.83,4
2023-07,10052,HYD01,206,242,0,0,1.29,113.52,4
2023-08,10052,HYD01,182,278,0,0,1.23,104.1,4
2023-09,10052,HYD01,176,303,0,0,1.3,114.67,4
2023-10,10052,HYD01,159,262,0,0,0.97,108.54,4
2023-11,10052,HYD01,198,270,0,1,0.91,104.6,4
2023-12,10052,HYD01,243,303,0,1,0.98,103.17,4
2024-01,10052,HYD01,282,253,1,0,1.17,107.28,4
2024-02,10052,HYD01,297,286,1,0,1.12,102.56,4
2024-03,10052,HYD01,324,275,1,0,0.94,104.9,4
2024-04,10052,HYD01,300,237,1,0,0.99,105.91,4
2024-05,10052,HYD01,264,322,0,0,0.99,105.73,4
2024-06,10052,HYD01,258,240,1,0,1.1,95.96,4
2024-07,10052,HYD01,193,291,0,0,1.06,104.57,4
2024-08,10052,HYD01,186,317,0,0,1.04,108.14,4
2024-09,10052,HYD01,178,254,0,0,0.98,106.17,4
2024-10,10052,HYD01,175,234,0,0,1.07,102.35,4
2024-11,10052,HYD01,210,224,0,1,1.28,105.07,4
2024-12,10052,HYD01,260,332,0,1,1.0,108.23,4
2025-01,10052,HYD01,289,303,0,0,1.19,101.15,4
2025-02,10052,HYD01,303,272,1,0,1.04,111.31,4
2025-03,10052,HYD01,316,303,1,0,1.04,105.67,4
2025-04,10052,HYD01,292,261,1,0,1.24,113.19,4
2025-05,10052,HYD01,279,242,1,0,1.12,107.19,4
2025-06,10052,HYD01,248,309,0,0,0.98,114.02,7
2025-07,10052,HYD01,227,266,0,0,1.15,102.0,7
2025-08,10052,HYD01,184,318,0,0,0.94,110.01,4
2025-09,10052,HYD01,163,213,0,0,1.21,97.13,4
2025-10,10052,HYD01,156,299,0,0,0.91,107.18,4
2025-11,10052,HYD01,196,229,0,1,0.96,97.81,4
2025-12,10052,HYD01,221,350,0,1,1.18,101.4,4
2023-01,10052,CHN01,179,144,1,0,0.96,111.22,4
2023-02,10052,CHN01,196,155,1,0,1.06,96.84,4
2023-03,10052,CHN01,217,155,1,0,0.95,114.67,4
2023-04,10052,CHN01,195,162,1,0,1.21,102.15,4
2023-05,10052,CHN01,163,169,0,0,1.19,98.59,4
2023-06,10052,CHN01,158,213,0,0,1.12,113.67,4
2023-07,10052,CHN01,142,201,0,0,1.24,96.84,4
2023-08,10052,CHN01,105,199,0,0,1.01,95.3,4
2023-09,10052,CHN01,113,189,0,0,0.96,101.56,4
2023-10,10052,CHN01,103,52,1,0,1.14,104.44,4
2023-11,10052,CHN01,142,183,0,1,1.06,112.53,4
2023-12,10052,CHN01,151,161,0,1,1.0,99.13,4
2024-01,10052,CHN01,179,174,1,0,1.16,108.92,4
2024-02,10052,CHN01,179,161,1,0,1.08,104.48,4
2024-03,10052,CHN01,204,192,1,0,1.29,106.53,4
2024-04,10052,CHN01,193,136,1,0,1.22,103.43,4
2024-05,10052,CHN01,184,118,1,0,1.23,105.67,4
2024-06,10052,CHN01,165,217,0,0,1.11,99.3,4
2024-07,10052,CHN01,128,192,0,0,1.0,100.16,4
2024-08,10052,CHN01,115,139,0,0,1.03,105.44,4
2024-09,10052,CHN01,123,74,1,0,1.02,111.3,4
2024-10,10052,CHN01,98,178,0,0,1.26,97.19,4
2024-11,10052,CHN01,143,212,0,1,0.93,113.03,4
2024-12,10052,CHN01,170,142,1,1,1.01,105.51,4
2025-01,10052,CHN01,180,183,0,0,1.02,104.17,4
2025-02,10052,CHN01,189,238,0,0,1.26,112.35,4
2025-03,10052,CHN01,207,155,1,0,1.28,101.34,4
2025-04,10052,CHN01,178,119,1,0,1.01,98.28,4
2025-05,10052,CHN01,201,174,1,0,1.12,95.71,4
2025-06,10052,CHN01,151,140,1,0,0.99,101.04,7
2025-07,10052,CHN01,170,195,0,0,1.03,101.79,7
2025-08,10052,CHN01,100,165,0,0,1.27,109.11,4
2025-09,10052,CHN01,97,165,0,0,1.24,104.67,4
2025-10,10052,CHN01,125,121,1,0,1.1,100.9,4
2025-11,10052,CHN01,125,138,0,1,1.2,98.67,4
2025-12,10052,CHN01,138,236,0,1,1.21,99.03,4
2023-01,10052,PUN01,121,70,1,0,1.2,104.65,4
2023-02,10052,PUN01,112,74,1,0,1.22,98.84,4
2023-03,10052,PUN01,124,129,0,0,1.01,102.79,4
2023-04,10052,PUN01,112,55,1,0,0.95,111.46,4
2023-05,10052,PUN01,110,114,0,0,1.22,99.56,4
2023-06,10052,PUN01,97,84,1,0,1.23,111.69,4
2023-07,10052,PUN01,108,126,0,0,1.05,111.61,4
2023-08,10052,PUN01,59,125,0,0,1.01,98.04,4
2023-09,10052,PUN01,49,105,0,0,0.96,98.21,4
2023-10,10052,PUN01,80,83,0,0,1.28,114.92,4
2023-11,10052,PUN01,82,86,0,1,1.01,114.78,4
2023-12,10052,PUN01,79,112,0,1,1.24,108.99,4
2024-01,10052,PUN01,115,88,1,0,1.1,109.19,4
2024-02,10052,PUN01,120,65,1,0,1.21,101.91,4
2024-03,10052,PUN01,129,65,1,0,1.16,99.09,4
2024-04,10052,PUN01,113,159,0,0,1.1,105.74,4
2024-05,10052,PUN01,118,128,0,0,0.96,101.07,4
2024-06,10052,PUN01,73,132,0,0,0.95,103.17,4
2024-07,10052,PUN01,75,91,0,0,1.02,100.99,4
2024-08,10052,PUN01,72,74,0,0,1.03,98.47,4
2024-09,10052,PUN01,40,50,0,0,1.17,102.79,4
2024-10,10052,PUN01,81,105,0,0,0.97,97.11,4
2024-11,10052,PUN01,91,135,0,1,1.27,114.66,4
2024-12,10052,PUN01,77,54,1,1,1.26,112.21,4
2025-01,10052,PUN01,101,98,1,0,1.13,100.37,4
2025-02,10052,PUN01,123,141,0,0,0.99,101.03,4
2025-03,10052,PUN01,150,79,1,0,0.99,99.14,4
2025-04,10052,PUN01,129,132,0,0,1.21,113.48,4
2025-05,10052,PUN01,105,142,0,0,1.09,107.09,4
2025-06,10052,PUN01,83,97,0,0,1.24,111.07,7
2025-07,10052,PUN01,80,95,0,0,0.9,96.85,7
2025-08,10052,PUN01,76,71,1,0,0.99,107.7,4
2025-09,10052,PUN01,75,94,0,0,1.09,108.46,4
2025-10,10052,PUN01,81,102,0,0,1.17,107.84,4
2025-11,10052,PUN01,83,105,0,1,1.17,110.08,4
2025-12,10052,PUN01,75,140,0,1,1.13,107.51,4
2023-01,10052,MUM01,248,235,1,0,0.94,112.7,4
2023-02,10052,MUM01,302,330,0,0,1.13,104.36,4
2023-03,10052,MUM01,268,277,0,0,1.06,108.04,4
2023-04,10052,MUM01,302,233,1,0,1.0,102.35,4
2023-05,10052,MUM01,261,256,1,0,1.16,102.29,4
2023-06,10052,MUM01,221,249,0,0,0.97,97.04,4
2023-07,10052,MUM01,197,356,0,0,1.16,109.74,4
2023-08,10052,MUM01,163,264,0,0,0.92,112.78,4
2023-09,10052,MUM01,165,250,0,0,1.11,105.2,4
2023-10,10052,MUM01,155,265,0,0,1.0,113.12,4
2023-11,10052,MUM01,186,226,0,1,1.1,107.82,4
2023-12,10052,MUM01,240,241,0,1,1.24,113.12,4
2024-01,10052,MUM01,267,269,0,0,1.24,98.5,4
2024-02,10052,MUM01,303,212,1,0,1.27,108.34,4
2024-03,10052,MUM01,306,284,1,0,1.21,108.18,4
2024-04,10052,MUM01,282,302,0,0,1.26,106.15,4
2024-05,10052,MUM01,246,274,0,0,0.92,110.13,4
2024-06,10052,MUM01,230,240,0,0,1.12,111.4,4
2024-07,10052,MUM01,196,201,0,0,1.15,96.49,4
2024-08,10052,MUM01,161,302,0,0,0.95,102.74,4
2024-09,10052,MUM01,146,246,0,0,1.0,109.49,4
2024-10,10052,MUM01,156,231,0,0,0.95,104.52,4
2024-11,10052,MUM01,195,305,0,1,0.91,104.68,4
2024-12,10052,MUM01,241,210,1,1,1.11,114.31,4
2025-01,10052,MUM01,283,295,0,0,1.11,101.22,4
2025-02,10052,MUM01,270,291,0,0,1.19,99.74,4
2025-03,10052,MUM01,310,187,1,0,1.15,108.37,4
2025-04,10052,MUM01,275,291,0,0,1.26,95.6,4
2025-05,10052,MUM01,248,283,0,0,0.98,104.61,4
2025-06,10052,MUM01,283,302,0,0,1.12,114.84,7
2025-07,10052,MUM01,217,270,0,0,1.2,106.39,7
2025-08,10052,MUM01,171,300,0,0,1.13,101.73,4
2025-09,10052,MUM01,162,263,0,0,1.27,96.99,4
2025-10,10052,MUM01,191,290,0,0,0.95,101.93,4
2025-11,10052,MUM01,171,267,0,1,1.17,108.19,4
2025-12,10052,MUM01,223,295,0,1,1.16,109.21,4
2023-01,10052,DEL01,180,155,1,0,0.93,101.14,4
2023-02,10052,DEL01,170,182,0,0,1.24,103.58,4
2023-03,10052,DEL01,201,183,1,0,0.97,105.04,4
2023-04,10052,DEL01,175,151,1,0,0.95,95.92,4
2023-05,10052,DEL01,183,189,0,0,1.09,106.28,4
2023-06,10052,DEL01,160,129,1,0,1.13,112.65,4
2023-07,10052,DEL01,108,160,0,0,0.9,98.01,4
2023-08,10052,DEL01,127,165,0,0,1.25,108.67,4
2023-09,10052,DEL01,99,219,0,0,1.23,106.77,4
2023-10,10052,DEL01,115,167,0,0,1.22,100.24,4
2023-11,10052,DEL01,122,150,0,1,1.08,102.77,4
2023-12,10052,DEL01,140,161,0,1,0.98,110.95,4
2024-01,10052,DEL01,164,213,0,0,1.06,112.68,4
2024-02,10052,DEL01,182,126,1,0,1.21,106.49,4
2024-03,10052,DEL01,188,168,1,0,0.95,109.45,4
2024-04,10052,DEL01,175,120,1,0,1.07,111.55,4
2024-05,10052,DEL01,185,170,1,0,1.07,107.17,4
2024-06,10052,DEL01,161,153,1,0,1.06,100.07,4
