Month,SKU_ID,Branch_ID,Demand,Inventory,Stockout_Flag,Holiday_Flag,Fuel_Cost_Index,Industrial_Index,Effective_Lead_Time,Category,ABC_Class,Supplier_ID,Unit_Price,Unit_Cost,Lead_Time,Supplier_Risk,Region,Warehouse_Capacity,Transport_Cost_Index,month_num,quarter,year,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,inventory_ratio,demand_growth_rate,Branch_ID_ENC,Prediction,Margin,Available_Inventory,Stockout_Penalty,Risk_Penalty,Transport_Penalty,Optimized_Allocation
2025-12-01,10055,DEL01,123,93,1,1,0.94,114.88,7,0,2,13,33.56,18.15,7,0.69,1,30000,1.15,12,4,2025,121.0,122.0,142.0,148.0,106.0,128.33333333333334,11.846237095944574,131.83333333333334,11.548448669265746,0.75,0.0165289256198346,3,122.72642,15.410000000000004,134.999062,3.852500000000001,6.8999999999999995,2.3,122.72642
2025-12-01,10055,HYD01,153,137,1,1,1.21,103.9,7,0,2,13,33.56,18.15,7,0.69,2,22000,1.05,12,4,2025,175.0,139.0,129.0,177.0,134.0,147.66666666666666,24.19366308216541,157.33333333333334,19.561867668161582,0.8896103896103896,-0.1257142857142856,4,151.71243,15.410000000000004,166.88367300000002,3.852500000000001,6.8999999999999995,2.1,151.71243
2025-12-01,10055,KOL01,123,141,0,1,1.05,101.51,7,0,2,13,33.56,18.15,7,0.69,0,20000,1.12,12,4,2025,128.0,98.0,136.0,129.0,111.0,120.66666666666669,20.03330560175564,125.33333333333331,15.487629472151864,1.1370967741935485,-0.0390625,5,123.09345,15.410000000000004,135.40279500000003,3.852500000000001,6.8999999999999995,2.24,123.09345
2025-12-01,10055,MUM01,302,308,0,1,0.95,103.44,7,0,2,13,33.56,18.15,7,0.69,3,28000,1.2,12,4,2025,316.0,325.0,299.0,320.0,279.0,313.3333333333333,13.203534880225554,320.3333333333333,25.750080906021545,1.0165016501650166,-0.0443037974683544,6,308.7067,15.410000000000004,339.57737000000003,3.852500000000001,6.8999999999999995,2.4,308.7067
2025-12-01,10055,PUN01,322,274,1,1,1.28,103.34,7,0,2,13,33.56,18.15,7,0.69,3,23000,1.02,12,4,2025,303.0,298.0,303.0,337.0,293.0,301.3333333333333,2.886751345948596,315.1666666666667,22.859717116942917,0.848297213622291,0.0627062706270626,7,327.58978,15.410000000000004,360.34875800000003,3.852500000000001,6.8999999999999995,2.04,327.58978
2025-12-01,10056,AMD01,281,251,1,1,1.29,107.67,14,4,2,5,92.13,49.19,14,0.43,3,19000,0.98,12,4,2025,263.0,260.0,279.0,296.0,244.0,267.3333333333333,10.21436896402971,278.6666666666667,16.883917396939236,0.8900709219858156,0.0684410646387831,0,281.4964,42.94,309.64604,10.735,4.3,1.96,281.4964
2025-12-01,10056,BLR01,282,251,1,1,1.11,110.1,14,4,2,5,92.13,49.19,14,0.43,2,25000,1.0,12,4,2025,267.0,270.0,263.0,304.0,235.0,266.6666666666667,3.5118845842842195,278.3333333333333,15.70562531918636,0.8869257950530035,0.0561797752808987,1,279.43848,42.94,307.38232800000003,10.735,4.3,2.0,279.43848
2025-12-01,10056,CHN01,338,252,1,1,1.26,107.53,14,4,2,5,92.13,49.19,14,0.43,2,21000,1.08,12,4,2025,320.0,341.0,339.0,368.0,313.0,333.3333333333333,11.590225767142456,340.0,17.64086165696002,0.7433628318584071,0.0562499999999999,2,337.3423,42.94,371.07653000000005,10.735,4.3,2.16,337.3423
2025-12-01,10056,DEL01,382,344,1,1,1.07,97.43,14,4,2,5,92.13,49.19,14,0.43,1,30000,1.15,12,4,2025,357.0,330.0,327.0,372.0,327.0,338.0,16.52271164185834,350.3333333333333,23.415094846416416,0.8981723237597912,0.0700280112044817,3,353.09805,42.94,388.40785500000004,10.735,4.3,2.3,353.09805
2025-12-01,10056,HYD01,86,121,0,1,1.01,114.62,14,4,2,5,92.13,49.19,14,0.43,2,22000,1.05,12,4,2025,119.0,108.0,114.0,99.0,89.0,113.66666666666669,5.507570547286126,109.33333333333331,8.066391179868939,1.3908045977011494,-0.2773109243697479,4,84.92109,42.94,93.41319900000002,10.735,4.3,2.1,84.92109
2025-12-01,10056,KOL01,184,153,1,1,0.95,98.92,14,4,2,5,92.13,49.19,14,0.43,0,20000,1.12,12,4,2025,171.0,173.0,188.0,188.0,167.0,177.33333333333334,9.29157324317759,183.66666666666663,15.61623087261019,0.827027027027027,0.0760233918128654,5,183.57777,42.94,201.935547,10.735,4.3,2.24,183.57777
2025-12-01,10056,MUM01,323,290,1,1,1.05,100.8,14,4,2,5,92.13,49.19,14,0.43,3,28000,1.2,12,4,2025,318.0,326.0,306.0,349.0,289.0,316.6666666666667,10.066445913694302,333.3333333333333,26.439868885201903,0.8950617283950617,0.0157232704402516,6,328.14673,42.94,360.961403,10.735,4.3,2.4,328.14673
2025-12-01,10056,PUN01,262,222,1,1,0.94,104.04,14,4,2,5,92.13,49.19,14,0.43,3,23000,1.02,12,4,2025,238.0,240.0,249.0,234.0,222.0,242.33333333333337,5.859465277082172,247.83333333333337,14.510915431725024,0.844106463878327,0.1008403361344538,7,264.19794,42.94,290.61773400000004,10.735,4.3,2.04,264.19794
2025-12-01,10057,AMD01,122,45,1,1,1.18,106.1,13,3,1,12,105.0,59.84,13,0.09,3,19000,0.98,12,4,2025,128.0,112.0,124.0,145.0,108.0,121.33333333333331,8.326663997864516,129.5,11.979148550711042,0.3658536585365853,-0.046875,0,123.71602,45.16,136.087622,11.29,0.8999999999999999,1.96,123.71602
2025-12-01,10057,BLR01,291,205,1,1,1.09,97.9,13,3,1,12,105.0,59.84,13,0.09,2,25000,1.0,12,4,2025,282.0,293.0,286.0,325.0,257.0,287.0,5.5677643628300215,298.0,19.462785001124782,0.702054794520548,0.0319148936170212,1,295.60938,45.16,325.170318,11.29,0.8999999999999999,2.0,295.60938
2025-12-01,10057,CHN01,341,266,1,1,1.27,111.69,13,3,1,12,105.0,59.84,13,0.09,2,21000,1.08,12,4,2025,349.0,348.0,334.0,353.0,298.0,343.6666666666667,8.386497083606132,346.6666666666667,13.66260102127927,0.7777777777777778,-0.0229226361031518,2,317.9291,45.16,349.72201,11.29,0.8999999999999999,2.16,317.9291
2025-12-01,10057,DEL01,241,174,1,1,0.94,113.63,13,3,1,12,105.0,59.84,13,0.09,1,30000,1.15,12,4,2025,220.0,233.0,221.0,263.0,189.0,224.66666666666663,7.234178138070178,236.83333333333337,20.044118006703822,0.71900826446281,0.0954545454545454,3,242.31657,45.16,266.54822700000005,11.29,0.8999999999999999,2.3,242.31657
2025-12-01,10057,HYD01,227,118,1,1,1.07,101.44,13,3,1,12,105.0,59.84,13,0.09,2,22000,1.05,12,4,2025,213.0,207.0,200.0,230.0,203.0,206.66666666666663,6.506407098647741,216.83333333333337,19.09362895488097,0.5175438596491229,0.0657276995305164,4,225.7291,45.16,248.30201,11.29,0.8999999999999999,2.1,225.7291
2025-12-01,10057,KOL01,325,290,1,1,1.05,108.09,13,3,1,12,105.0,59.84,13,0.09,0,20000,1.12,12,4,2025,314.0,315.0,308.0,366.0,291.0,312.3333333333333,3.785938897200296,325.5,26.613906139460003,0.8895705521472392,0.035031847133758,5,329.3341,45.16,362.26751,11.29,0.8999999999999999,2.24,329.3341
2025-12-01,10057,MUM01,286,193,1,1,1.01,111.95,13,3,1,12,105.0,59.84,13,0.09,3,28000,1.2,12,4,2025,290.0,286.0,274.0,329.0,259.0,283.3333333333333,8.32666399786452,297.1666666666667,22.684061952540237,0.6724738675958188,-0.0137931034482758,6,291.72385,45.16,320.89623500000005,11.29,0.8999999999999999,2.4,291.72385
2025-12-01,10057,PUN01,223,238,0,1,1.29,95.98,13,3,1,12,105.0,59.84,13,0.09,3,23000,1.02,12,4,2025,222.0,237.0,192.0,236.0,215.0,217.0,22.912878474779195,224.66666666666663,19.83599421926391,1.0625,0.0045045045045044,7,221.3854,45.16,243.52394,11.29,0.8999999999999999,2.04,221.3854
2025-12-01,10058,AMD01,123,166,0,1,1.26,106.24,11,2,0,9,223.47,129.76,11,0.49,3,19000,0.98,12,4,2025,166.0,161.0,131.0,151.0,154.0,152.66666666666666,18.929694486000937,152.33333333333334,16.317679573599523,1.3387096774193548,-0.2590361445783132,0,126.69878,93.71000000000001,139.368658,23.427500000000002,4.9,1.96,126.69878
2025-12-01,10058,BLR01,178,257,0,1,1.26,105.63,11,2,0,9,223.47,129.76,11,0.49,2,25000,1.0,12,4,2025,194.0,196.0,208.0,202.0,162.0,199.33333333333337,7.571877794400341,202.16666666666663,13.12122961717632,1.4357541899441342,-0.0824742268041237,1,176.76746,93.71000000000001,194.444206,23.427500000000002,4.9,2.0,176.76746
2025-12-01,10058,CHN01,144,202,0,1,1.22,95.36,11,2,0,9,223.47,129.76,11,0.49,2,21000,1.08,12,4,2025,152.0,140.0,142.0,139.0,145.0,144.66666666666666,6.429100507328626,142.83333333333334,5.636192568273933,1.393103448275862,-0.0526315789473684,2,143.63179,93.71000000000001,157.994969,23.427500000000002,4.9,2.16,143.63179
2025-12-01,10058,DEL01,210,239,0,1,1.17,108.42,11,2,0,9,223.47,129.76,11,0.49,1,30000,1.15,12,4,2025,222.0,206.0,222.0,249.0,204.0,216.66666666666663,9.23760430703406,229.16666666666663,15.471479136354857,1.132701421800948,-0.054054054054054,3,211.21408,93.71000000000001,232.33548800000003,23.427500000000002,4.9,2.3,211.21408
2025-12-01,10058,HYD01,244,269,0,1,1.11,97.21,11,2,0,9,223.47,129.76,11,0.49,2,22000,1.05,12,4,2025,219.0,228.0,230.0,256.0,224.0,225.66666666666663,5.859465277082282,239.0,18.43908891458575,1.0979591836734697,0.1141552511415524,4,243.87001,93.71000000000001,268.25701100000003,23.427500000000002,4.9,2.1,243.87001
2025-12-01,10058,KOL01,170,164,1,1,1.05,98.72,11,2,0,9,223.47,129.76,11,0.49,0,20000,1.12,12,4,2025,155.0,168.0,182.0,186.0,167.0,168.33333333333334,13.503086067019392,172.0,11.983321743156235,0.95906432748538,0.096774193548387,5,172.41806,93.71000000000001,189.65986600000002,23.427500000000002,4.9,2.24,172.41806
2025-12-01,10058,MUM01,78,146,0,1,1.1,97.44,11,2,0,9,223.47,129.76,11,0.49,3,28000,1.2,12,4,2025,79.0,50.0,75.0,68.0,75.0,68.0,15.71623364550172,69.33333333333333,11.639014849490769,1.8481012658227849,-0.0126582278481012,6,76.44724,93.71000000000001,84.091964,23.427500000000002,4.9,2.4,76.44724
2025-12-01,10058,PUN01,211,272,0,1,0.95,98.64,11,2,0,9,223.47,129.76,11,0.49,3,23000,1.02,12,4,2025,217.0,205.0,192.0,234.0,213.0,204.66666666666663,12.50333288900739,222.0,22.11786608151881,1.2830188679245282,-0.0276497695852534,7,209.31248,93.71000000000001,230.243728,23.427500000000002,4.9,2.04,209.31248
2025-12-01,10059,AMD01,101,111,0,1,1.21,101.45,7,0,1,9,53.44,34.25,7,0.62,3,19000,0.98,12,4,2025,48.0,198.0,80.0,156.0,84.0,108.66666666666669,79.00210967647214,110.33333333333331,55.50735686975797,1.088235294117647,1.1041666666666663,0,90.79088,19.189999999999998,99.86996800000001,4.797499999999999,6.2,1.96,90.79088
2025-12-01,10059,BLR01,29,75,0,1,0.91,95.31,7,0,1,9,53.44,34.25,7,0.62,2,25000,1.0,12,4,2025,184.0,86.0,122.0,152.0,115.0,130.66666666666666,49.57149718672349,151.66666666666666,40.5791407827552,2.5,-0.842391304347826,1,51.76146,19.189999999999998,56.937606,4.797499999999999,6.2,2.0,51.76146
2025-12-01,10059,CHN01,252,208,1,1,1.06,111.98,7,0,1,9,53.44,34.25,7,0.62,2,21000,1.08,12,4,2025,230.0,214.0,194.0,230.0,148.0,212.66666666666663,18.036999011291577,211.16666666666663,16.714265364252796,0.8221343873517787,0.0956521739130433,2,248.97847,19.189999999999998,273.87631700000003,4.797499999999999,6.2,2.16,248.97847
2025-12-01,10059,DEL01,69,139,0,1,1.14,98.1,7,0,1,9,53.44,34.25,7,0.62,1,30000,1.15,12,4,2025,30.0,160.0,170.0,100.0,53.0,120.0,78.10249675906657,97.16666666666669,57.37740554143825,1.9857142857142855,1.2999999999999998,3,79.04486,19.189999999999998,86.949346,4.797499999999999,6.2,2.3,79.04486
2025-12-01,10059,HYD01,48,20,1,1,1.16,105.09,7,0,1,9,53.44,34.25,7,0.62,2,22000,1.05,12,4,2025,55.0,129.0,60.0,114.0,46.0,81.33333333333333,41.35617648348712,102.0,34.917044548472276,0.4081632653061224,-0.1272727272727273,4,58.392223,19.189999999999998,64.2314453,4.797499999999999,6.2,2.1,58.392223
2025-12-01,10059,KOL01,92,150,0,1,0.91,101.89,7,0,1,9,53.44,34.25,7,0.62,0,20000,1.12,12,4,2025,111.0,79.0,146.0,206.0,73.0,112.0,33.51119216023201,132.83333333333334,42.38592533691661,1.6129032258064515,-0.1711711711711712,5,93.15484,19.189999999999998,102.470324,4.797499999999999,6.2,2.24,93.15484
2025-12-01,10059,MUM01,45,155,0,1,0.9,107.41,7,0,1,9,53.44,34.25,7,0.62,3,28000,1.2,12,4,2025,164.0,152.0,122.0,147.0,73.0,146.0,21.633307652783863,146.66666666666666,22.64214359698887,3.369565217391304,-0.725609756097561,6,29.777998,19.189999999999998,32.7557978,4.797499999999999,6.2,2.4,29.777998
2025-12-01,10059,PUN01,130,22,1,1,1.27,104.59,7,0,1,9,53.44,34.25,7,0.62,3,23000,1.02,12,4,2025,8.0,148.0,87.0,92.0,60.0,81.0,70.19259220174163,85.0,45.70339155905171,0.1679389312977099,15.25,7,113.61221,19.189999999999998,124.97343100000002,4.797499999999999,6.2,2.04,113.61221
2025-12-01,10060,AMD01,148,73,1,1,1.04,106.02,9,0,0,0,104.64,62.45,9,0.64,3,19000,0.98,12,4,2025,135.0,139.0,133.0,170.0,148.0,135.66666666666666,3.05505046330393,149.5,15.706686474237689,0.4899328859060403,0.0962962962962963,0,147.89674,42.19,162.686414,10.5475,6.4,1.96,147.89674
2025-12-01,10060,BLR01,107,80,1,1,1.01,109.35,9,0,0,0,104.64,62.45,9,0.64,2,25000,1.0,12,4,2025,97.0,106.0,83.0,113.0,133.0,95.33333333333331,11.5902257671425,100.0,10.15874007936026,0.7407407407407407,0.1030927835051547,1,110.46344,42.19,121.50978400000001,10.5475,6.4,2.0,110.46344
2025-12-01,10060,CHN01,185,145,1,1,0.92,108.18,9,0,0,0,104.64,62.45,9,0.64,2,21000,1.08,12,4,2025,177.0,176.0,180.0,204.0,170.0,177.66666666666666,2.081665999466159,186.83333333333337,11.052903087726152,0.7795698924731183,0.0451977401129943,2,185.81406,42.19,204.39546600000003,10.5475,6.4,2.16,185.81406
2025-12-01,10060,DEL01,257,257,0,1,1.14,113.62,9,0,0,0,104.64,62.45,9,0.64,1,30000,1.15,12,4,2025,253.0,260.0,243.0,278.0,246.0,252.0,8.5440037453175,261.0,21.95449840010021,0.996124031007752,0.0158102766798418,3,257.83426,42.19,283.617686,10.5475,6.4,2.3,257.83426
2025-12-01,10060,HYD01,247,320,0,1,1.08,114.46,9,0,0,0,104.64,62.45,9,0.64,2,22000,1.05,12,4,2025,255.0,223.0,237.0,275.0,239.0,238.33333333333337,16.04161255402122,256.1666666666667,23.853022170506307,1.2903225806451613,-0.0313725490196078,4,244.24611,42.19,268.670721,10.5475,6.4,2.1,244.24611
2025-12-01,10060,KOL01,152,138,1,1,1.26,113.76,9,0,0,0,104.64,62.45,9,0.64,0,20000,1.12,12,4,2025,169.0,179.0,155.0,178.0,168.0,167.66666666666666,12.05542754668342,168.83333333333334,12.106472098289611,0.9019607843137256,-0.1005917159763313,5,153.62827,42.19,168.991097,10.5475,6.4,2.24,153.62827
2025-12-01,10060,MUM01,236,194,1,1,1.28,100.72,9,0,0,0,104.64,62.45,9,0.64,3,28000,1.2,12,4,2025,228.0,255.0,238.0,264.0,246.0,240.33333333333337,13.650396819628822,246.5,16.979399282660122,0.8185654008438819,0.0350877192982457,6,239.31032,42.19,263.241352,10.5475,6.4,2.4,239.31032
2025-12-01,10060,PUN01,262,254,1,1,1.05,108.01,9,0,0,0,104.64,62.45,9,0.64,3,23000,1.02,12,4,2025,245.0,260.0,254.0,282.0,240.0,253.0,7.549834435270758,263.5,17.432727841620313,0.9657794676806084,0.0693877551020407,7,263.51468,42.19,289.866148,10.5475,6.4,2.04,263.51468
2025-12-01,10061,AMD01,100,137,0,1,0.93,114.59,12,3,0,11,33.51,19.88,12,0.77,3,19000,0.98,12,4,2025,96.0,117.0,92.0,130.0,115.0,101.66666666666669,13.428824718989103,105.5,15.820872289478876,1.3564356435643563,0.0416666666666667,0,100.078896,13.629999999999999,110.08678560000001,3.4074999999999998,7.7,1.96,100.0789
2025-12-01,10061,BLR01,82,85,0,1,0.95,110.26,12,3,0,11,33.51,19.88,12,0.77,2,25000,1.0,12,4,2025,73.0,104.0,85.0,94.0,84.0,87.33333333333333,15.631165450257804,90.33333333333331,15.90806923126329,1.0240963855421688,0.1232876712328767,1,82.00345,13.629999999999999,90.20379500000001,3.4074999999999998,7.7,2.0,82.00345
2025-12-01,10061,CHN01,243,212,1,1,1.19,106.76,12,3,0,11,33.51,19.88,12,0.77,2,21000,1.08,12,4,2025,227.0,242.0,220.0,280.0,227.0,229.66666666666663,11.239810200058242,247.83333333333337,27.483934701324465,0.8688524590163934,0.0704845814977974,2,244.38535,13.629999999999999,268.823885,3.4074999999999998,7.7,2.16,244.38535
2025-12-01,10061,DEL01,222,205,1,1,1.26,110.54,12,3,0,11,33.51,19.88,12,0.77,1,30000,1.15,12,4,2025,226.0,228.0,243.0,274.0,235.0,232.33333333333337,9.291573243177591,240.83333333333337,21.535242433431435,0.9192825112107624,-0.0176991150442478,3,225.9313,13.629999999999999,248.52443000000002,3.4074999999999998,7.7,2.3,225.9313
2025-12-01,10061,HYD01,142,142,0,1,0.98,113.77,12,3,0,11,33.51,19.88,12,0.77,2,22000,1.05,12,4,2025,145.0,131.0,139.0,161.0,146.0,138.33333333333334,7.023769168568507,147.66666666666666,12.436505404118412,0.993006993006993,-0.0206896551724138,4,140.84262,13.629999999999999,154.92688200000003,3.4074999999999998,7.7,2.1,140.84262
2025-12-01,10061,KOL01,247,295,0,1,0.92,109.47,12,3,0,11,33.51,19.88,12,0.77,0,20000,1.12,12,4,2025,236.0,249.0,241.0,286.0,238.0,242.0,6.557438524301959,254.66666666666663,20.412414523193,1.189516129032258,0.0466101694915255,5,245.8334,13.629999999999999,270.41674000000006,3.4074999999999998,7.7,2.24,245.8334
2025-12-01,10061,MUM01,142,159,0,1,1.14,105.58,12,3,0,11,33.51,19.88,12,0.77,3,28000,1.2,12,4,2025,126.0,139.0,139.0,185.0,126.0,134.66666666666666,7.50555349946508,147.33333333333334,21.80519815701447,1.111888111888112,0.1269841269841269,6,142.23439,13.629999999999999,156.457829,3.4074999999999998,7.7,2.4,142.23439
2025-12-01,10061,PUN01,156,222,0,1,1.3,112.4,12,3,0,11,33.51,19.88,12,0.77,3,23000,1.02,12,4,2025,150.0,166.0,157.0,162.0,147.0,157.66666666666666,8.020806277010655,163.83333333333334,11.42657720696214,1.414012738853503,0.04,7,158.03735,13.629999999999999,173.84108500000002,3.4074999999999998,7.7,2.04,158.03735
2025-12-01,10062,AMD01,78,42,1,1,1.19,109.66,12,4,2,2,124.31,90.27,12,0.9,3,19000,0.98,12,4,2025,76.0,53.0,58.0,91.0,89.0,62.333333333333336,12.096831541082718,69.5,19.6035711032455,0.5316455696202531,0.0263157894736842,0,74.62723,34.040000000000006,82.08995300000001,8.510000000000002,9.0,1.96,74.62723
2025-12-01,10062,BLR01,96,162,0,1,0.99,111.09,12,4,2,2,124.31,90.27,12,0.9,2,25000,1.0,12,4,2025,88.0,75.0,79.0,107.0,109.0,80.66666666666667,6.658328118479376,88.83333333333333,16.96368670621652,1.6701030927835052,0.0909090909090908,1,94.95461,34.040000000000006,104.45007100000001,8.510000000000002,9.0,2.0,94.95461
2025-12-01,10062,CHN01,184,161,1,1,1.06,101.02,12,4,2,2,124.31,90.27,12,0.9,2,21000,1.08,12,4,2025,144.0,122.0,120.0,191.0,181.0,128.66666666666666,13.316656236958757,146.0,40.511726697340315,0.8702702702702703,0.2777777777777777,2,188.59872,34.040000000000006,207.458592,8.510000000000002,9.0,2.16,188.59872
2025-12-01,10062,DEL01,166,194,0,1,1.09,110.75,12,4,2,2,124.31,90.27,12,0.9,1,30000,1.15,12,4,2025,162.0,121.0,135.0,224.0,174.0,139.33333333333334,20.840665376454137,159.66666666666666,38.00350860995156,1.1616766467065869,0.0246913580246914,3,166.15968,34.040000000000006,182.77564800000002,8.510000000000002,9.0,2.3,166.15968
2025-12-01,10062,HYD01,188,197,0,1,1.04,97.29,12,4,2,2,124.31,90.27,12,0.9,2,22000,1.05,12,4,2025,132.0,108.0,120.0,198.0,166.0,120.0,11.999999999999952,139.16666666666666,34.79319856906892,1.0423280423280423,0.4242424242424243,4,190.35379,34.040000000000006,209.389169,8.510000000000002,9.0,2.1,190.35379
2025-12-01,10062,KOL01,201,238,0,1,1.07,107.82,12,4,2,2,124.31,90.27,12,0.9,0,20000,1.12,12,4,2025,147.0,143.0,111.0,200.0,202.0,133.66666666666666,19.731531449264985,154.0,33.621421742692654,1.1782178217821782,0.3673469387755101,5,200.4473,34.040000000000006,220.49203000000003,8.510000000000002,9.0,2.24,200.4473
2025-12-01,10062,MUM01,237,285,0,1,1.14,113.94,12,4,2,2,124.31,90.27,12,0.9,3,28000,1.2,12,4,2025,183.0,183.0,166.0,253.0,236.0,177.33333333333334,9.81495457622466,199.5,35.161058004559244,1.1974789915966386,0.2950819672131148,6,240.83223,34.040000000000006,264.915453,8.510000000000002,9.0,2.4,240.83223
2025-12-01,10062,PUN01,206,227,0,1,1.17,108.93,12,4,2,2,124.31,90.27,12,0.9,3,23000,1.02,12,4,2025,175.0,165.0,127.0,235.0,192.0,155.66666666666666,25.324559884296654,174.83333333333334,36.3891009323762,1.0966183574879227,0.177142857142857,7,203.06938,34.040000000000006,223.37631800000003,8.510000000000002,9.0,2.04,203.06938
2025-12-01,10063,AMD01,161,195,0,1,1.22,107.47,14,2,1,12,266.47,144.57,14,0.24,3,19000,0.98,12,4,2025,153.0,160.0,159.0,181.0,133.0,157.33333333333334,3.785938897200243,165.33333333333334,13.15548048026632,1.2037037037037035,0.0522875816993464,0,161.16463,121.90000000000003,177.281093,30.47500000000001,2.4,1.96,161.16463
2025-12-01,10063,BLR01,267,199,1,1,1.0,100.02,14,2,1,12,266.47,144.57,14,0.24,2,25000,1.0,12,4,2025,255.0,265.0,258.0,298.0,219.0,259.3333333333333,5.131601439446849,271.6666666666667,19.90644786662497,0.7425373134328358,0.0470588235294118,1,267.01556,121.90000000000003,293.71711600000003,30.47500000000001,2.4,2.0,267.01556
2025-12-01,10063,CHN01,297,262,1,1,1.27,103.43,14,2,1,12,266.47,144.57,14,0.24,2,21000,1.08,12,4,2025,293.0,301.0,279.0,324.0,276.0,291.0,11.135528725660023,301.6666666666667,17.316658646132048,0.8791946308724832,0.0136518771331057,2,300.05713,121.90000000000003,330.062843,30.47500000000001,2.4,2.16,300.05713
2025-12-01,10063,DEL01,129,65,1,1,0.91,112.29,14,2,1,12,266.47,144.57,14,0.24,1,30000,1.15,12,4,2025,153.0,151.0,145.0,160.0,131.0,149.66666666666666,4.16333199893231,149.83333333333334,6.21020665249319,0.5,-0.1568627450980392,3,128.76042,121.90000000000003,141.63646200000002,30.47500000000001,2.4,2.3,128.76042
2025-12-01,10063,HYD01,326,264,1,1,1.24,109.15,14,2,1,12,266.47,144.57,14,0.24,2,22000,1.05,12,4,2025,315.0,310.0,303.0,347.0,282.0,309.3333333333333,6.027713773341523,326.0,19.738287666360677,0.8073394495412844,0.034920634920635,4,326.53653,121.90000000000003,359.19018300000005,30.47500000000001,2.4,2.1,326.53653
2025-12-01,10063,KOL01,307,232,1,1,1.28,95.87,14,2,1,12,266.47,144.57,14,0.24,0,20000,1.12,12,4,2025,317.0,294.0,313.0,337.0,267.0,308.0,12.288205727444549,323.8333333333333,22.877208454412912,0.7532467532467533,-0.0315457413249211,5,310.18246,121.90000000000003,341.200706,30.47500000000001,2.4,2.24,310.18246
2025-12-01,10063,MUM01,257,195,1,1,0.92,106.99,14,2,1,12,266.47,144.57,14,0.24,3,28000,1.2,12,4,2025,223.0,253.0,247.0,268.0,223.0,241.0,15.87450786638755,248.16666666666663,14.851487018701816,0.7558139534883721,0.1524663677130044,6,257.28085,121.90000000000003,283.008935,30.47500000000001,2.4,2.4,257.28085
2025-12-01,10063,PUN01,334,220,1,1,0.95,101.98,14,2,1,12,266.47,144.57,14,0.24,3,23000,1.02,12,4,2025,317.0,324.0,324.0,359.0,301.0,321.6666666666667,4.0414518843273495,332.3333333333333,26.12023481262485,0.6567164179104478,0.053627760252366,7,336.20853,121.90000000000003,369.829383,30.47500000000001,2.4,2.04,336.20853
2025-12-01,10064,AMD01,254,255,0,1,1.05,110.36,9,3,1,9,25.82,15.45,9,0.4,3,19000,0.98,12,4,2025,201.0,162.0,167.0,289.0,236.0,176.66666666666666,21.221058723195977,205.33333333333337,49.212464545749555,1.0,0.263681592039801,0,252.4488,10.370000000000001,277.69368000000003,2.5925000000000002,4.0,1.96,252.4488
2025-12-01,10064,BLR01,223,186,1,1,1.2,108.86,9,3,1,9,25.82,15.45,9,0.4,2,25000,1.0,12,4,2025,187.0,150.0,157.0,268.0,226.0,164.66666666666666,19.65536398374051,193.83333333333337,45.66581507721803,0.8303571428571429,0.1925133689839573,1,225.90015,10.370000000000001,248.49016500000002,2.5925000000000002,4.0,2.0,225.90015
2025-12-01,10064,CHN01,164,126,1,1,1.14,106.82,9,3,1,9,25.82,15.45,9,0.4,2,21000,1.08,12,4,2025,131.0,135.0,113.0,160.0,162.0,126.33333333333331,11.718930554164602,133.66666666666666,20.31419864692333,0.7636363636363637,0.2519083969465649,2,166.41351,10.370000000000001,183.05486100000002,2.5925000000000002,4.0,2.16,166.41351
2025-12-01,10064,DEL01,108,160,0,1,1.2,110.54,9,3,1,9,25.82,15.45,9,0.4,1,30000,1.15,12,4,2025,102.0,98.0,103.0,147.0,122.0,101.0,2.6457513110644,112.33333333333331,21.210060505964137,1.4678899082568808,0.0588235294117647,3,107.78269,10.370000000000001,118.56095900000001,2.5925000000000002,4.0,2.3,107.78269
2025-12-01,10064,HYD01,139,125,1,1,1.27,96.31,9,3,1,9,25.82,15.45,9,0.4,2,22000,1.05,12,4,2025,112.0,80.0,75.0,156.0,127.0,89.0,20.07485989988474,107.83333333333331,29.889239981415813,0.8928571428571429,0.2410714285714286,4,137.02193,10.370000000000001,150.72412300000002,2.5925000000000002,4.0,2.1,137.02193
2025-12-01,10064,KOL01,159,186,0,1,1.13,110.8,9,3,1,9,25.82,15.45,9,0.4,0,20000,1.12,12,4,2025,106.0,110.0,96.0,169.0,136.0,104.0,7.211102550928,122.5,32.042159727459094,1.1625,0.5,5,155.55795,10.370000000000001,171.11374500000002,2.5925000000000002,4.0,2.24,155.55795
2025-12-01,10064,MUM01,217,233,0,1,0.9,105.5,9,3,1,9,25.82,15.45,9,0.4,3,28000,1.2,12,4,2025,191.0,154.0,131.0,249.0,224.0,158.66666666666666,30.27099822162005,183.83333333333337,43.323973348097354,1.0688073394495412,0.1361256544502618,6,213.49805,10.370000000000001,234.84785500000004,2.5925000000000002,4.0,2.4,213.49805
2025-12-01,10064,PUN01,120,145,0,1,1.1,101.51,9,3,1,9,25.82,15.45,9,0.4,3,23000,1.02,12,4,2025,88.0,109.0,55.0,137.0,111.0,84.0,27.22131517763237,96.33333333333331,30.077677215281465,1.1983471074380163,0.3636363636363635,7,117.64675,10.370000000000001,129.411425,2.5925000000000002,4.0,2.04,117.64675
